,word,tf-idf
0,할인,0.5608851049708976
1,가격,0.5039202114972908
2,설치,0.2935882971332042
3,판매,0.21179255265828165
4,적용,0.17089468042082037
5,기능,0.11831170182979872
6,인기,0.1080872337704334
7,사용,0.1051659571820433
8,빠르다,0.09932340400526313
9,할인가격,0.09565302386893487
10,좋다,0.08617765935750771
11,주문,0.08617765935750771
12,도착,0.08597563069157389
13,핫딜중,0.08428983401134696
14,직접,0.08325638276911762
15,주방,0.07887446788653248
16,빌트,0.07741382959233743
17,스팀,0.07595319129814239
18,내일,0.07303191470975229
19,변동,0.06743186720907757
20,링크,0.06718936153297211
21,블랙,0.061346808356191926
22,디자인,0.05988617006199688
23,스마트,0.05842553176780184
24,이르다,0.05696489347360679
25,알아보다,0.055504255179411745
26,전기,0.055504255179411745
27,품목,0.0540436168852167
28,거래,0.05225969708703511
29,요리,0.05112234029682661
30,혜택,0.049661702002631564
31,저렴하다,0.04820106370843651
32,특징,0.045279787120046426
33,최대,0.043819148825851376
34,미스트,0.043819148825851376
35,견적,0.04235851053165633
36,크다,0.04235851053165633
37,많다,0.04235851053165633
38,리뷰,0.04089787223746129
39,다양하다,0.04089787223746129
40,추천,0.03943723394326624
41,백화점,0.03943723394326624
42,방법,0.037976595649071195
43,가능,0.037976595649071195
44,해주다,0.037976595649071195
45,조리,0.036515957354876144
46,없다,0.03359468076648606
47,매장,0.032134042472291006
48,사다,0.032134042472291006
49,쿠쿠,0.030673404178095963
50,선택,0.030673404178095963
51,구입,0.030673404178095963
52,다이얼,0.02921276588390092
53,멀티,0.02921276588390092
54,상담,0.02921276588390092
55,최저,0.02921276588390092
56,보고,0.027752127589705872
57,용량,0.027752127589705872
58,아래,0.027752127589705872
59,쉐프,0.026972746883631025
60,카드,0.026291489295510825
61,알다,0.026291489295510825
62,광고,0.026291489295510825
63,드리다,0.026291489295510825
64,혼수,0.026291489295510825
65,할인설치,0.025058379984986244
66,오다,0.024830851001315782
67,참고,0.024830851001315782
68,포인트,0.024830851001315782
69,공식,0.024830851001315782
70,공간,0.024830851001315782
71,비교,0.024830851001315782
72,인치,0.024830851001315782
73,소개,0.024830851001315782
74,미개,0.023601153523177144
75,활동,0.023601153523177144
76,희망,0.023601153523177144
77,직거래,0.023425230335249354
78,키친,0.023370212707120735
79,정품,0.023370212707120735
80,추가,0.023370212707120735
81,베이,0.023370212707120735
82,필요하다,0.023370212707120735
83,신혼,0.023370212707120735
84,바라다,0.021915356842950207
85,결정,0.021909574412925688
86,지역,0.021909574412925688
87,옵션,0.021909574412925688
88,미니,0.021909574412925688
89,구이,0.020448936118730644
90,리스트,0.020448936118730644
91,기사,0.020448936118730644
92,매립,0.020448936118730644
93,편리하다,0.020448936118730644
94,아니다,0.020448936118730644
95,않다,0.020448936118730644
96,모델,0.020448936118730644
97,밉다,0.020448936118730644
98,생각,0.020448936118730644
99,고객,0.020448936118730644
100,시스템,0.020448936118730644
101,역대,0.02022956016272327
102,제휴,0.02022956016272327
103,수익,0.019521025279374462
104,클릭,0.018988297824535597
105,하부,0.018988297824535597
106,포스팅,0.018988297824535597
107,금액,0.018988297824535597
108,코드,0.018988297824535597
109,가정,0.018988297824535597
110,결제,0.018988297824535597
111,고민,0.018988297824535597
112,올인원,0.018988297824535597
113,자가,0.018988297824535597
114,상부,0.018988297824535597
115,터치,0.018988297824535597
116,평점,0.018988297824535597
117,색상,0.01752765953034055
118,무료,0.01752765953034055
119,예정,0.01752765953034055
120,제공,0.01752765953034055
121,사진,0.01752765953034055
122,아트,0.01752765953034055
123,인테리어,0.01752765953034055
124,복합,0.01752765953034055
125,가능하다,0.01752765953034055
126,미디어,0.016067021236145503
127,설명,0.016067021236145503
128,싸다,0.016067021236145503
129,이벤트,0.016067021236145503
130,때문,0.016067021236145503
131,들다,0.016067021236145503
132,공유,0.016067021236145503
133,모니터,0.01561682022349957
134,주소,0.01561682022349957
135,소형,0.015172170122042453
136,플랫,0.015172170122042453
137,일체,0.015172170122042453
138,기준,0.01460638294195046
139,얼음,0.01460638294195046
140,통해,0.01460638294195046
141,제로,0.01460638294195046
142,선물,0.01460638294195046
143,맞추다,0.01460638294195046
144,꼼꼼하다,0.01460638294195046
145,가다,0.01460638294195046
146,생선,0.01460638294195046
147,지금,0.01460638294195046
148,진행,0.01460638294195046
149,구독,0.01460638294195046
150,오후,0.013664717695562125
151,기전,0.013664717695562125
152,글램,0.013486373441815512
153,문의,0.013486373441815512
154,프리미엄,0.013486373441815512
155,가격인기,0.01316188743811537
156,세련되다,0.013145744647755413
157,성능,0.013145744647755413
158,식탁,0.013145744647755413
159,모든,0.013145744647755413
160,높다,0.013145744647755413
161,이쁘다,0.013145744647755413
162,구성,0.013145744647755413
163,궁금하다,0.013145744647755413
164,버튼,0.013145744647755413
165,만족,0.013145744647755413
166,나오다,0.013145744647755413
167,청소,0.013145744647755413
168,음식,0.013145744647755413
169,전용,0.013145744647755413
170,그린,0.013145744647755413
171,기술,0.013145744647755413
172,분양,0.011712615167624677
173,일환,0.011712615167624677
174,직화,0.011712615167624677
175,정리,0.011685106353560367
176,먼저,0.011685106353560367
177,기존,0.011685106353560367
178,고장,0.011685106353560367
179,매니저,0.011685106353560367
180,인용,0.011685106353560367
181,찾아보다,0.011685106353560367
