,word,tf-idf
0,기능,0.48382819848973146
1,사용,0.36623790992264127
2,좋다,0.3054719786798712
3,요리,0.2552169112196343
4,할인,0.20233412781376414
5,가격,0.19609330244288506
6,자다,0.1744146458914103
7,설치,0.1464951639690565
8,많다,0.13631276467972747
9,디자인,0.12875808133603173
10,주방,0.11561950160786523
11,다양하다,0.11003560522339446
12,없다,0.10280938637290288
13,스팀,0.09197005809716552
14,크다,0.09065620012434887
15,않다,0.08868541316512389
16,조리,0.08802848417871557
17,판매,0.08441537475346977
18,가능하다,0.07883147836899902
19,사다,0.07324758198452826
20,생각,0.07193372401171161
21,적용,0.07061986603889495
22,추천,0.06832061458646581
23,들다,0.06766368560005749
24,구입,0.06733522110685333
25,굽다,0.066678292120445
26,고민,0.0640505761748117
27,빠르다,0.06339364718840337
28,성능,0.06175132472238256
29,청소,0.05846667979034094
30,빌트,0.058138215297136774
31,음식,0.057152821817524284
32,공간,0.05551049935150348
33,편리하다,0.05321124789907434
34,해주다,0.05255431891266601
35,모델,0.04992660296703271
36,리뷰,0.04926967398062439
37,예쁘다,0.0482842805010119
38,아니다,0.04795581600780773
39,편하다,0.04697042252819525
40,나오다,0.046641958034991084
41,선택,0.04467117107576611
42,주문,0.04467117107576611
43,오다,0.044342706582561946
44,베이,0.04401424208935779
45,깔끔하다,0.04368577759615362
46,드리다,0.04368577759615362
47,직접,0.043357313102949456
48,이쁘다,0.0430288486097453
49,넣다,0.04105806165052032
50,알다,0.040072668170907835
51,맛있다,0.040072668170907835
52,인기,0.03941573918449951
53,가다,0.039087274691295346
54,수비드,0.03875881019809118
55,하나로,0.038101881211682856
56,할인가격,0.03781743367962219
57,알아보다,0.03744495222527453
58,구이,0.03678802323886621
59,레시피,0.036131094252457883
60,넘다,0.03580262975925372
61,보고,0.03547416526604956
62,전기,0.03448877178643707
63,이벤트,0.03448877178643707
64,살다,0.03317491381362042
65,요즘,0.03317491381362042
66,고구마,0.032846449320416256
