,word,tf-idf
0,기능,0.4665371415828918
1,사용,0.3361240970139636
2,할인,0.29498188652495655
3,요리,0.2429719223218721
4,가격,0.2196838786488492
5,설치,0.20415851620016728
6,디자인,0.16534511007846248
7,주방,0.13041304456892816
8,많다,0.12963677644649405
9,다양하다,0.12187409522215309
10,스팀,0.1009148559164325
11,조리,0.09625724718182792
12,적용가격,0.09382446162289182
13,인기,0.08616576159018467
14,않다,0.08383695722288238
15,없다,0.08073188473314599
16,공간,0.0799556166107119
17,성능,0.07452173975367322
18,빌트,0.07296920350880504
19,가능하다,0.07064039914150275
20,크다,0.07064039914150275
21,보고,0.06908786289663456
22,고민,0.06753532665176637
23,예쁘다,0.06753532665176637
24,구입,0.06675905852933227
25,편리하다,0.06520652228446408
26,이쁘다,0.06520652228446408
27,추천,0.06365398603959588
28,전기,0.061325181672293595
29,들다,0.061325181672293595
30,청소,0.0605489135498595
31,주문,0.0597726454274254
32,판매,0.058996377304991306
33,알아보다,0.058996377304991306
34,클릭,0.05822010918255721
35,생각,0.05744384106012311
36,모델,0.056667572937689016
37,알다,0.056667572937689016
38,방법,0.056667572937689016
39,사다,0.056667572937689016
40,거래,0.05589130481525492
41,스마트,0.05589130481525492
42,직접,0.05433876857038673
43,음식,0.05356250044795263
44,중인,0.05127231679448692
45,굽다,0.05123369608065034
46,여러,0.049681159835782154
47,깔끔하다,0.04812862359091396
48,이벤트,0.047352355468479865
49,주다,0.04657608734604577
50,빠르다,0.04657608734604577
51,드리다,0.04657608734604577
52,용량,0.04657608734604577
53,선택,0.04657608734604577
54,나오다,0.04657608734604577
55,저렴하다,0.04579981922361167
56,아니다,0.04424728297874348
57,리뷰,0.04424728297874348
58,가다,0.04347101485630938
59,혁신,0.042726930662072435
60,돼다,0.042694746733875286
61,편하다,0.04191847861144119
62,계시,0.041777443314026386
63,색상,0.040365942366572996
64,오다,0.040365942366572996
65,구이,0.03881340612170481
66,하나로,0.03803713799927071
67,멀티,0.03726086987683661
68,역대,0.03718888521174526
69,맛있다,0.03648460175440252
70,최대,0.03648460175440252
71,레시피,0.03648460175440252
72,가기,0.036080519225750056
73,계시다,0.035708333631968424
74,참여,0.035708333631968424
75,마음,0.035708333631968424
76,인테리어,0.03493206550953432
77,갖다,0.034181544529657944
78,희망,0.034181544529657944
79,검색,0.03415579738710023
80,비교,0.03415579738710023
81,찾아보다,0.03415579738710023
82,직거래,0.034011367338298286
83,링크,0.033379529264666134
84,올인원,0.03323205718161189
85,소개,0.03260326114223204
86,활용,0.03260326114223204
87,이사,0.03228256983356584
88,고객,0.03182699301979794
89,넣다,0.03182699301979794
90,사진,0.03182699301979794
91,요즘,0.031050724897363845
92,사고,0.03038359513747373
93,만족하다,0.03027445677492975
94,대해,0.03027445677492975
95,추가,0.03027445677492975
96,거실,0.029498188652495653
97,새롭다,0.029498188652495653
98,때문,0.029498188652495653
99,가능,0.028721920530061555
100,최저,0.028721920530061555
101,차지,0.028721920530061555
102,기술,0.028484620441381624
103,변동,0.028484620441381624
104,가성,0.02794565240762746
105,금액,0.02794565240762746
106,품목,0.02794565240762746
107,온도,0.02794565240762746
108,기사,0.02794565240762746
109,도착,0.027535133093335572
110,광고,0.027535133093335572
111,내일,0.027535133093335572
112,자리,0.027169384285193363
113,쉬다,0.027169384285193363
114,이르다,0.027169384285193363
115,모든,0.027169384285193363
116,필요하다,0.027169384285193363
117,워시,0.027169384285193363
118,이용,0.027169384285193363
119,고장,0.026585645745289516
120,관심,0.026585645745289516
121,혜택,0.02639311616275927
122,찾다,0.02639311616275927
123,옵션,0.02639311616275927
124,제공,0.02639311616275927
125,지금,0.02639311616275927
126,기존,0.02639311616275927
127,맞다,0.02639311616275927
128,지역,0.02561684804032517
129,놓다,0.024840579917891077
130,제일,0.024840579917891077
131,맞추다,0.024840579917891077
132,내부,0.024840579917891077
133,자동,0.024840579917891077
134,두다,0.02406431179545698
135,괜찮다,0.02406431179545698
136,데우다,0.02406431179545698
137,궁금하다,0.02373718370115135
138,경험,0.02373718370115135
139,특징,0.023288043673022885
140,들어가다,0.023288043673022885
141,공유,0.023288043673022885
142,설명,0.023288043673022885
143,바꾸다,0.023288043673022885
144,카페,0.022511775550588788
145,수납,0.022511775550588788
146,크기,0.022511775550588788
147,신제품,0.022511775550588788
148,시작,0.022511775550588788
149,미개,0.021838209005059245
150,포함,0.021838209005059245
151,택배,0.021838209005059245
152,자주,0.02173550742815469
153,사이즈,0.02173550742815469
154,그릴,0.02173550742815469
155,기본,0.02173550742815469
156,견적,0.020959239305720596
157,그렇다,0.020959239305720596
158,키친,0.020959239305720596
159,더욱,0.020959239305720596
160,정리,0.020959239305720596
161,이렇다,0.020959239305720596
162,간편하다,0.020959239305720596
163,살다,0.020959239305720596
164,공식,0.020959239305720596
165,선물,0.020959239305720596
166,정품,0.020888721657013193
167,역시,0.020182971183286498
168,고구마,0.020182971183286498
169,상담,0.020182971183286498
170,미니,0.020182971183286498
171,나서다,0.020182971183286498
172,보이다,0.020182971183286498
173,세척,0.020182971183286498
174,부분,0.019939234308967137
175,아래,0.019406703060852404
176,매장,0.019406703060852404
177,준비,0.018630434938418306
178,선반,0.018630434938418306
179,높다,0.018630434938418306
180,필요,0.018630434938418306
181,모르다,0.018630434938418306
182,관리,0.018630434938418306
183,원하다,0.017854166815984212
184,신혼,0.017854166815984212
185,가정,0.017854166815984212
186,그냥,0.017854166815984212
187,사실,0.017854166815984212
188,기기,0.017854166815984212
189,최고,0.017854166815984212
190,자가,0.017090772264828972
191,차이,0.017090772264828972
192,개월,0.017090772264828972
193,메리트,0.017090772264828972
194,아트,0.017077898693550114
195,매우,0.017077898693550114
196,생선,0.017077898693550114
197,오픈,0.017077898693550114
198,장점,0.017077898693550114
199,통해,0.017077898693550114
200,수비드,0.017077898693550114
201,필수,0.017077898693550114
202,고르다,0.017077898693550114
203,올리다,0.017077898693550114
204,넓다,0.01630163057111602
205,결혼,0.01630163057111602
206,좋아하다,0.01630163057111602
207,작성,0.01630163057111602
208,무료,0.01630163057111602
209,컬러,0.01630163057111602
210,혼수,0.01630163057111602
211,보기,0.01614128491678292
212,사려,0.01614128491678292
213,돌리다,0.015525362448681922
214,복합,0.015525362448681922
215,용도,0.015525362448681922
216,모드,0.015525362448681922
217,비싸다,0.015525362448681922
218,다이얼,0.015525362448681922
219,고급스럽다,0.015191797568736865
220,완전,0.015191797568736865
221,이유,0.015191797568736865
222,다용,0.015191797568736865
223,혁명,0.015191797568736865
224,고기,0.015191797568736865
225,일반,0.015191797568736865
226,위해,0.014749094326247826
227,피자,0.014749094326247826
228,해당,0.014749094326247826
229,유용하다,0.014749094326247826
230,포인트,0.014749094326247826
231,내용,0.014749094326247826
232,홈페이지,0.014749094326247826
233,포스팅,0.014749094326247826
234,자세하다,0.014749094326247826
235,쿠키,0.014749094326247826
236,합치다,0.014242310220690812
237,활동,0.01397282620381373
238,친절하다,0.01397282620381373
239,출시,0.01397282620381373
240,공기,0.01397282620381373
241,단점,0.01397282620381373
242,커서,0.01397282620381373
243,버리다,0.01397282620381373
244,생활,0.01397282620381373
245,미디어,0.01397282620381373
246,매립,0.01397282620381373
247,외관,0.01397282620381373
248,절약,0.013292822872644758
249,리터,0.013292822872644758
250,쓰기,0.013292822872644758
251,최신,0.013292822872644758
252,결제,0.013292822872644758
253,겸용,0.013292822872644758
254,즐기다,0.013292822872644758
255,영상,0.013196558081379635
256,메뉴,0.013196558081379635
257,교체,0.013196558081379635
258,간단하다,0.013196558081379635
259,들이다,0.013196558081379635
260,기준,0.013196558081379635
261,도어,0.013196558081379635
262,신혼집,0.013196558081379635
263,종류,0.013196558081379635
264,효율,0.012420289958945539
265,냄새,0.012420289958945539
266,보내다,0.012420289958945539
267,인터넷,0.012420289958945539
268,작동,0.012420289958945539
269,인치,0.012420289958945539
270,다르다,0.012420289958945539
271,느끼다,0.012420289958945539
272,아쉽다,0.012420289958945539
273,관련,0.012420289958945539
274,브랜드,0.012420289958945539
275,이제,0.012420289958945539
276,하루,0.012420289958945539
277,블로그,0.012420289958945539
278,회전,0.012420289958945539
279,경우,0.012420289958945539
280,들어오다,0.012420289958945539
281,갖추다,0.012420289958945539
282,결정,0.012420289958945539
283,세트,0.012420289958945539
284,사람,0.012420289958945539
285,컨벡션,0.012420289958945539
286,설정,0.012420289958945539
287,줄다,0.012420289958945539
288,코드,0.012343335524598702
289,토스트,0.012343335524598702
290,돌아가다,0.012343335524598702
291,사서,0.012343335524598702
292,크게,0.012343335524598702
293,이야기,0.012343335524598702
294,적용할인,0.011900443267758482
295,평점,0.011728057702861477
296,행사,0.011644021836511443
297,기름,0.011644021836511443
298,주시,0.011644021836511443
299,적다,0.011644021836511443
300,적용,0.011644021836511443
301,카드,0.011644021836511443
302,진행,0.011644021836511443
303,필수품,0.011644021836511443
304,터치,0.011644021836511443
305,이름,0.011644021836511443
306,탑재,0.011644021836511443
307,균일하다,0.011644021836511443
308,지퍼,0.011393848176552649
309,손쉽다,0.011393848176552649
310,제휴,0.011393848176552649
311,불편하다,0.011393848176552649
312,이동,0.011393848176552649
313,걱정,0.011393848176552649
314,통합,0.011393848176552649
315,대한,0.010867753714077345
316,아일랜드,0.010867753714077345
317,세련되다,0.010867753714077345
318,제로,0.010867753714077345
319,문의,0.010867753714077345
320,어울리다,0.010867753714077345
321,제빵,0.010867753714077345
322,아파트,0.010867753714077345
323,남기다,0.010867753714077345
324,만나다,0.010867753714077345
325,부장,0.010867753714077345
326,느낌,0.010867753714077345
327,도로,0.010867753714077345
328,장만,0.010867753714077345
329,뛰어나다,0.010867753714077345
330,다시,0.010867753714077345
331,출력,0.010867753714077345
332,쉐프,0.01055525193257533
333,힘들다,0.010444360828506596
334,덕분,0.010444360828506596
335,장단점,0.010444360828506596
336,도움,0.010444360828506596
337,기르다,0.010444360828506596
338,신세계,0.010444360828506596
339,식빵,0.010444360828506596
340,가이드,0.010444360828506596
341,치킨,0.010444360828506596
342,쓸다,0.010444360828506596
343,꼼꼼하다,0.010444360828506596
344,고려,0.010444360828506596
345,약하다,0.010444360828506596
346,건조,0.010444360828506596
347,설치인기,0.010412887859288672
348,예정,0.010091485591643249
349,그린,0.010091485591643249
350,밉다,0.010091485591643249
