,word,tf-idf
0,좋다,0.35326532624227114
1,기능,0.3111663495398243
2,사용,0.2397811281748058
3,요리,0.21415566409505554
4,없다,0.19219098059812678
5,이벤트,0.12629693010734044
6,주방,0.11897536894169754
7,않다,0.11348419806746533
8,생각,0.10616263690182241
9,많다,0.10250185631900095
10,조리,0.09884107573617949
11,해주다,0.08968912427912583
12,디자인,0.0878587339877151
13,선택,0.0878587339877151
14,모델,0.08602834369630437
15,청소,0.08236756311348291
16,보고,0.08236756311348291
17,설치,0.08053717282207218
18,할인,0.07870678253066145
19,가격,0.07870678253066145
20,아니다,0.07870678253066145
21,구입,0.07687639223925072
22,크다,0.07687639223925072
23,견적,0.07687639223925072
24,넣다,0.07138522136501851
25,다양하다,0.06955483107360778
26,공간,0.06955483107360778
27,나오다,0.0640636601993756
28,백화점,0.0640636601993756
29,홈페이지,0.0640636601993756
30,맛있다,0.0640636601993756
31,들다,0.062233269907964864
32,굽다,0.06126383977624636
33,가능하다,0.060402879616554134
34,음식,0.060402879616554134
35,가다,0.060402879616554134
36,사다,0.060402879616554134
37,이르다,0.0585724893251434
38,돌리다,0.05703874737788454
39,매장,0.05674209903373267
40,스팀,0.05674209903373267
41,그렇다,0.05491170874232194
42,상담,0.05491170874232194
43,참여,0.05491170874232194
44,추천,0.05491170874232194
45,숟가락,0.05360466106298603
46,예쁘다,0.05308131845091121
47,혼수,0.051250928159500476
48,출시,0.051250928159500476
49,비교,0.049420537868089746
50,고민,0.049420537868089746
51,기존,0.049420537868089746
52,오픈,0.049420537868089746
53,대한,0.04759014757667901
54,준비,0.04759014757667901
55,전기,0.04759014757667901
56,데우다,0.04647601638198
57,게시,0.04647601638198
58,피자,0.04647601638198
59,부분,0.04647601638198
60,품목,0.04575975728526828
61,추가,0.04575975728526828
62,두다,0.04575975728526828
63,주다,0.04575975728526828
64,리뷰,0.04575975728526828
65,빌트,0.04575975728526828
66,포인트,0.04575975728526828
67,혜택,0.04392936699385755
68,키친,0.04392936699385755
69,좋아하다,0.04392936699385755
70,수비드,0.04392936699385755
71,편하다,0.04392936699385755
72,퀴즈,0.042250923983618176
73,카페,0.04209897670244682
74,공식,0.04209897670244682
75,내부,0.04209897670244682
76,포스팅,0.04209897670244682
77,소정,0.04026858641103609
78,용량,0.04026858641103609
79,설명,0.04026858641103609
80,도어,0.04026858641103609
81,통해,0.04026858641103609
82,자동,0.03843819611962536
83,드리다,0.03843819611962536
84,올리다,0.03843819611962536
85,자리,0.03843819611962536
86,레시피,0.03843819611962536
87,영상,0.03843819611962536
88,오다,0.03660780582821462
89,때문,0.03660780582821462
90,스마트,0.03660780582821462
91,기본,0.03660780582821462
92,쿠킹,0.03660780582821462
93,아래,0.03660780582821462
